metric,value
total_episodes,332.0
avg_episode_length,120.63253012048193
max_total_reward,2404.6
avg_total_reward,330.6246987951807
reward_std,419.8067931290665
final_100_avg_reward,549.9780000000001
avg_health_reward,-1.9300059832469085
avg_engagement_reward,4.470921420023934
avg_positioning_reward,0.0
avg_score_reward,0.35924411647387317
avg_bonus_reward,0.0
avg_end_of_episode_reward,-0.15805743917032308
